Customer_ID,Age,Gender,Region,Income_Level,Coat_Type,Units_Sold,Price_per_Unit,Revenue,Cost_per_Unit,Total_Cost,Profit,Profit_Margin_%,High_Margin
536,22,Male,South East,26989.0,Waterproof Jacket,3,81.97,245.91,52.59,157.77,88.14,35.84,1
537,53,Male,Northern Ireland,42654.0,3-in-1 Jacket,2,130.93,261.86,92.76,185.52,76.34,29.15,0
538,51,Other,South West,40113.0,Down Jacket,1,185.94,185.94,103.16,103.16,82.78,44.52,1
539,69,Female,South East,30881.0,Down Jacket,4,159.78,639.12,107.39,429.56,209.56,32.79,0
540,48,Male,Wales,43114.0,Softshell,2,99.82,199.64,69.49,138.98,60.66,30.38,0
541,27,Other,North East,36383.0,Waterproof Jacket,1,142.52,142.52,106.7,106.7,35.82,25.13,0
542,36,Male,North East,29958.0,Softshell,1,84.33,84.33,57.83,57.83,26.5,31.42,0
543,49,Male,Scotland,33172.0,Softshell,2,189.27,378.54,112.87,225.74,152.8,40.37,1
544,18,Female,Scotland,30446.0,Fleece,4,231.77,927.08,132.49,529.96,397.12,42.84,1
545,22,Male,North East,23162.0,3-in-1 Jacket,2,230.43,460.86,156.27,312.54,148.32,32.18,0
546,62,Other,Midlands,47567.0,Down Jacket,4,198.92,795.68,130.22,520.88,274.8,34.54,0
547,21,Male,Northern Ireland,29320.0,Waterproof Jacket,3,159.18,477.54,116.17,348.51,129.03,27.02,0
548,33,Female,North East,26676.0,3-in-1 Jacket,2,167.05,334.1,116.15,232.3,101.8,30.47,0
549,41,Female,Midlands,19707.0,3-in-1 Jacket,2,103.28,206.56,67.33,134.66,71.9,34.81,0
550,33,Other,South West,8640.0,Waterproof Jacket,4,137.97,551.88,87.02,348.08,203.8,36.93,1
551,19,Female,Midlands,42015.0,3-in-1 Jacket,4,111.91,447.64,70.6,282.4,165.24,36.91,1
552,66,Male,South West,42936.0,Fleece,2,219.6,439.2,130.72,261.44,177.76,40.47,1
553,45,Female,South East,46930.0,3-in-1 Jacket,1,235.51,235.51,130.35,130.35,105.16,44.65,1
554,49,Other,North West,33510.0,Fleece,1,171.28,171.28,113.9,113.9,57.38,33.5,0
555,44,Female,South East,31780.0,Down Jacket,1,203.72,203.72,120.7,120.7,83.02,40.75,1
556,37,Female,North East,29923.0,Down Jacket,3,100.65,301.95,59.55,178.65,123.3,40.83,1
557,41,Female,South West,30834.0,Softshell,3,183.45,550.35,105.5,316.5,233.85,42.49,1
558,29,Other,North East,46198.0,Fleece,4,199.47,797.88,117.27,469.08,328.8,41.21,1
559,67,Female,Northern Ireland,34735.0,Down Jacket,3,156.97,470.91,87.33,261.99,208.92,44.37,1
560,52,Female,London,38781.0,3-in-1 Jacket,1,121.36,121.36,83.11,83.11,38.25,31.52,0
561,50,Male,North East,30580.0,Waterproof Jacket,2,229.15,458.3,144.43,288.86,169.44,36.97,1
562,50,Other,Northern Ireland,48208.0,Waterproof Jacket,3,206.29,618.87,136.63,409.89,208.98,33.77,0
563,68,Female,Midlands,15953.0,Fleece,3,232.98,698.94,157.82,473.46,225.48,32.26,0
564,60,Other,South East,22795.0,Softshell,1,219.13,219.13,163.14,163.14,55.99,25.55,0
565,54,Female,Midlands,38797.0,3-in-1 Jacket,3,248.36,745.08,139.99,419.97,325.11,43.63,1
566,29,Female,London,52506.0,Fleece,4,112.67,450.68,71.39,285.56,165.12,36.64,1
567,20,Female,South West,32749.0,Waterproof Jacket,2,94.75,189.5,56.77,113.54,75.96,40.08,1
568,18,Male,Northern Ireland,26576.0,Fleece,1,137.29,137.29,88.6,88.6,48.69,35.47,1
569,50,Male,North West,45007.0,3-in-1 Jacket,4,101.93,407.72,74.83,299.32,108.4,26.59,0
570,57,Male,North East,38237.0,Down Jacket,1,168.93,168.93,117.37,117.37,51.56,30.52,0
571,27,Other,South West,47902.0,3-in-1 Jacket,4,187.61,750.44,128.02,512.08,238.36,31.76,0
572,60,Other,North West,22096.0,Down Jacket,2,178.31,356.62,113.81,227.62,129.0,36.17,1
573,61,Male,Wales,47117.0,Down Jacket,2,124.07,248.14,84.89,169.78,78.36,31.58,0
574,46,Other,North East,19515.0,Down Jacket,4,234.5,938.0,130.49,521.96,416.04,44.35,1
575,30,Female,Midlands,32118.0,Fleece,4,83.6,334.4,55.78,223.12,111.28,33.28,0
576,29,Female,South East,39128.0,Waterproof Jacket,4,139.16,556.64,91.95,367.8,188.84,33.92,0
577,48,Female,Northern Ireland,36860.0,Fleece,4,202.23,808.92,125.25,501.0,307.92,38.07,1
578,63,Male,London,45606.0,Waterproof Jacket,4,210.38,841.52,124.19,496.76,344.76,40.97,1
579,19,Other,London,16733.0,3-in-1 Jacket,4,150.74,602.96,107.25,429.0,173.96,28.85,0
580,68,Male,Midlands,36410.0,Softshell,2,82.87,165.74,46.47,92.94,72.8,43.92,1
581,67,Other,Scotland,46996.0,3-in-1 Jacket,4,185.07,740.28,104.37,417.48,322.8,43.61,1
582,52,Female,London,35593.0,Fleece,3,90.73,272.19,57.9,173.7,98.49,36.18,1
583,40,Male,Northern Ireland,23577.0,Fleece,2,98.34,196.68,59.05,118.1,78.58,39.95,1
584,34,Other,Midlands,45075.0,Waterproof Jacket,1,190.54,190.54,133.2,133.2,57.34,30.09,0
585,43,Other,South West,28517.0,Fleece,2,133.12,266.24,90.1,180.2,86.04,32.32,0
586,25,Female,London,26757.0,Down Jacket,1,139.17,139.17,98.05,98.05,41.12,29.55,0
587,46,Male,Midlands,25499.0,Fleece,1,162.76,162.76,100.09,100.09,62.67,38.5,1
588,43,Male,Northern Ireland,33013.0,Waterproof Jacket,3,246.36,739.08,171.98,515.94,223.14,30.19,0
589,27,Male,North East,36831.0,Waterproof Jacket,4,244.13,976.52,176.37,705.48,271.04,27.76,0
590,43,Female,North East,22309.0,Down Jacket,4,150.76,603.04,93.33,373.32,229.72,38.09,1
591,51,Male,London,24364.0,Waterproof Jacket,2,125.13,250.26,77.33,154.66,95.6,38.2,1
592,68,Female,South East,28055.0,Softshell,4,131.44,525.76,95.95,383.8,141.96,27.0,0
593,58,Female,North East,25450.0,3-in-1 Jacket,3,125.69,377.07,70.38,211.14,165.93,44.01,1
594,24,Female,South East,35368.0,Fleece,2,170.48,340.96,105.7,211.4,129.56,38.0,1
595,21,Other,South West,38612.0,Softshell,2,183.17,366.34,105.09,210.18,156.16,42.63,1
596,67,Male,Midlands,37239.0,Fleece,2,163.09,326.18,90.64,181.28,144.9,44.42,1
597,62,Male,North West,37253.0,Softshell,4,149.36,597.44,85.52,342.08,255.36,42.74,1
598,28,Female,Northern Ireland,51710.0,Fleece,4,115.92,463.68,73.75,295.0,168.68,36.38,1
599,46,Female,Midlands,39237.0,Down Jacket,4,162.03,648.12,111.38,445.52,202.6,31.26,0
600,53,Male,Northern Ireland,42840.0,Waterproof Jacket,2,137.99,275.98,83.88,167.76,108.22,39.21,1
601,42,Female,South West,30854.0,Waterproof Jacket,2,172.07,344.14,123.88,247.76,96.38,28.01,0
602,38,Male,Wales,44440.0,Down Jacket,1,194.78,194.78,124.18,124.18,70.6,36.25,1
603,53,Other,London,30376.0,Softshell,1,187.66,187.66,139.55,139.55,48.11,25.64,0
604,27,Female,Northern Ireland,39114.0,3-in-1 Jacket,4,158.62,634.48,117.51,470.04,164.44,25.92,0
605,54,Male,Northern Ireland,21286.0,Softshell,2,174.53,349.06,122.98,245.96,103.1,29.54,0
606,26,Female,South East,36662.0,Waterproof Jacket,4,128.43,513.72,94.59,378.36,135.36,26.35,0
607,41,Male,Midlands,25246.0,3-in-1 Jacket,4,84.12,336.48,58.16,232.64,103.84,30.86,0
608,52,Male,Wales,44360.0,Fleece,1,186.25,186.25,135.8,135.8,50.45,27.09,0
609,66,Female,Scotland,43759.0,3-in-1 Jacket,3,122.94,368.82,73.43,220.29,148.53,40.27,1
610,52,Other,London,30334.0,Softshell,4,193.72,774.88,119.93,479.72,295.16,38.09,1
611,65,Male,North West,55496.0,Down Jacket,3,206.99,620.97,145.01,435.03,185.94,29.94,0
612,53,Male,Scotland,32141.0,Fleece,3,235.71,707.13,149.66,448.98,258.15,36.51,1
613,35,Male,Midlands,18880.0,Softshell,2,242.88,485.76,174.26,348.52,137.24,28.25,0
614,66,Other,London,27209.0,Fleece,2,81.79,163.58,59.34,118.68,44.9,27.45,0
615,56,Other,Northern Ireland,24559.0,3-in-1 Jacket,4,248.36,993.44,151.49,605.96,387.48,39.0,1
616,49,Female,North West,38796.0,Waterproof Jacket,1,196.11,196.11,140.16,140.16,55.95,28.53,0
617,41,Other,South East,22646.0,Softshell,1,189.4,189.4,110.01,110.01,79.39,41.92,1
618,40,Female,Wales,29608.0,Down Jacket,4,82.59,330.36,50.94,203.76,126.6,38.32,1
619,49,Female,South East,38146.0,3-in-1 Jacket,4,226.41,905.64,147.98,591.92,313.72,34.64,0
620,54,Other,South West,36386.0,Softshell,1,104.73,104.73,62.34,62.34,42.39,40.48,1
621,29,Female,London,34874.0,Down Jacket,3,222.35,667.05,148.05,444.15,222.9,33.42,0
622,66,Other,South East,36260.0,Softshell,4,82.65,330.6,55.02,220.08,110.52,33.43,0
623,30,Female,Scotland,31295.0,3-in-1 Jacket,3,189.81,569.43,112.25,336.75,232.68,40.86,1
624,40,Other,South East,18962.0,Softshell,4,153.92,615.68,109.15,436.6,179.08,29.09,0
625,42,Other,North East,31032.0,Fleece,4,114.13,456.52,77.19,308.76,147.76,32.37,0
626,52,Female,South West,39687.0,3-in-1 Jacket,3,98.29,294.87,60.31,180.93,113.94,38.64,1
627,58,Male,Midlands,33631.0,Softshell,3,154.82,464.46,92.34,277.02,187.44,40.36,1
628,47,Female,Wales,38915.0,Waterproof Jacket,1,100.96,100.96,73.27,73.27,27.69,27.43,0
629,34,Other,South West,29132.0,Softshell,4,162.7,650.8,116.68,466.72,184.08,28.29,0
630,66,Male,North East,44943.0,Fleece,2,186.29,372.58,111.02,222.04,150.54,40.4,1
631,37,Female,London,9437.0,Down Jacket,2,220.66,441.32,122.93,245.86,195.46,44.29,1
632,65,Female,Scotland,36414.0,Down Jacket,4,195.37,781.48,138.89,555.56,225.92,28.91,0
633,42,Female,Wales,48489.0,Down Jacket,4,91.08,364.32,61.31,245.24,119.08,32.69,0
634,39,Male,Wales,49977.0,Waterproof Jacket,4,132.26,529.04,75.41,301.64,227.4,42.98,1
635,30,Other,South West,32682.0,Fleece,3,128.96,386.88,86.08,258.24,128.64,33.25,0
636,36,Female,London,21738.0,3-in-1 Jacket,2,235.56,471.12,150.86,301.72,169.4,35.96,1
637,66,Female,Northern Ireland,48665.0,Down Jacket,2,227.52,455.04,160.38,320.76,134.28,29.51,0
638,53,Female,North East,34481.0,Fleece,2,142.93,285.86,84.59,169.18,116.68,40.82,1
639,29,Female,Northern Ireland,33410.0,Softshell,4,92.1,368.4,59.0,236.0,132.4,35.94,1
640,58,Female,Scotland,26071.0,Waterproof Jacket,3,232.0,696.0,134.85,404.55,291.45,41.88,1
641,36,Other,London,22501.0,Fleece,4,230.99,923.96,171.28,685.12,238.84,25.85,0
642,29,Other,London,40639.0,Fleece,1,225.31,225.31,159.01,159.01,66.3,29.43,0
643,26,Female,North East,41699.0,3-in-1 Jacket,1,223.66,223.66,155.97,155.97,67.69,30.26,0
644,24,Male,North West,37015.0,Fleece,2,161.64,323.28,111.22,222.44,100.84,31.19,0
645,45,Other,Northern Ireland,27360.0,3-in-1 Jacket,4,110.16,440.64,69.91,279.64,161.0,36.54,1
646,31,Male,South East,24350.0,Waterproof Jacket,1,161.17,161.17,118.4,118.4,42.77,26.54,0
647,48,Other,Wales,20678.0,Waterproof Jacket,1,164.08,164.08,92.64,92.64,71.44,43.54,1
648,69,Female,North West,29395.0,Softshell,4,163.29,653.16,116.04,464.16,189.0,28.94,0
649,36,Other,South East,24941.0,3-in-1 Jacket,3,171.59,514.77,101.76,305.28,209.49,40.7,1
650,64,Female,North East,17907.0,3-in-1 Jacket,4,123.8,495.2,76.11,304.44,190.76,38.52,1
651,33,Other,Wales,41513.0,Down Jacket,4,142.26,569.04,93.02,372.08,196.96,34.61,0
652,22,Female,Midlands,21809.0,Down Jacket,3,153.81,461.43,108.67,326.01,135.42,29.35,0
653,52,Female,South East,44839.0,Softshell,2,102.29,204.58,73.41,146.82,57.76,28.23,0
654,29,Female,North West,38941.0,Waterproof Jacket,2,157.41,314.82,104.95,209.9,104.92,33.33,0
655,42,Female,South East,37943.0,Down Jacket,2,217.78,435.56,137.33,274.66,160.9,36.94,1
656,69,Male,South East,51653.0,Fleece,3,220.77,662.31,163.22,489.66,172.65,26.07,0
657,38,Female,North East,22142.0,Waterproof Jacket,1,149.97,149.97,89.88,89.88,60.09,40.07,1
658,53,Male,Northern Ireland,43738.0,Fleece,3,168.2,504.6,119.53,358.59,146.01,28.94,0
659,40,Male,Midlands,32024.0,3-in-1 Jacket,4,85.72,342.88,57.64,230.56,112.32,32.76,0
660,33,Female,North East,60711.0,Waterproof Jacket,3,194.65,583.95,121.73,365.19,218.76,37.46,1
661,56,Male,Scotland,31192.0,Softshell,1,148.78,148.78,81.87,81.87,66.91,44.97,1
662,62,Other,North East,29577.0,3-in-1 Jacket,1,155.73,155.73,99.56,99.56,56.17,36.07,1
663,59,Female,Wales,39255.0,3-in-1 Jacket,4,228.52,914.08,138.33,553.32,360.76,39.47,1
664,56,Male,Midlands,32911.0,Fleece,2,158.51,317.02,90.49,180.98,136.04,42.91,1
665,31,Female,London,27415.0,3-in-1 Jacket,1,83.6,83.6,47.24,47.24,36.36,43.49,1
666,48,Female,Scotland,25297.0,Down Jacket,1,118.67,118.67,73.52,73.52,45.15,38.05,1
667,22,Female,South West,49582.0,Waterproof Jacket,1,160.86,160.86,108.25,108.25,52.61,32.71,0
668,52,Male,North East,23365.0,Down Jacket,4,152.15,608.6,109.17,436.68,171.92,28.25,0
669,40,Other,South East,37231.0,Fleece,1,226.26,226.26,132.75,132.75,93.51,41.33,1
670,46,Other,Northern Ireland,45562.0,Fleece,2,172.16,344.32,109.31,218.62,125.7,36.51,1
671,60,Male,London,46045.0,Waterproof Jacket,4,197.24,788.96,123.94,495.76,293.2,37.16,1
672,28,Female,North East,28983.0,3-in-1 Jacket,2,159.78,319.56,104.29,208.58,110.98,34.73,0
673,35,Male,North East,32938.0,Softshell,1,154.74,154.74,110.16,110.16,44.58,28.81,0
674,64,Male,North West,30998.0,Fleece,1,155.87,155.87,102.99,102.99,52.88,33.93,0
675,29,Male,North West,19650.0,Waterproof Jacket,2,149.86,299.72,107.8,215.6,84.12,28.07,0
676,26,Female,London,40375.0,Softshell,4,171.56,686.24,112.15,448.6,237.64,34.63,0
677,27,Male,North West,35385.0,3-in-1 Jacket,4,122.58,490.32,82.22,328.88,161.44,32.93,0
678,61,Female,South East,49406.0,Fleece,2,231.48,462.96,147.56,295.12,167.84,36.25,1
679,34,Male,Scotland,26768.0,Waterproof Jacket,1,136.62,136.62,97.63,97.63,38.99,28.54,0
680,55,Other,South West,45887.0,Waterproof Jacket,3,105.08,315.24,77.21,231.63,83.61,26.52,0
681,24,Male,Midlands,46592.0,Waterproof Jacket,2,96.41,192.82,65.35,130.7,62.12,32.22,0
682,63,Male,South West,35471.0,Fleece,2,82.28,164.56,58.76,117.52,47.04,28.59,0
683,30,Other,South West,13291.0,Softshell,2,151.89,303.78,85.33,170.66,133.12,43.82,1
684,57,Female,Midlands,29874.0,Waterproof Jacket,1,111.89,111.89,81.82,81.82,30.07,26.87,0
685,59,Female,North West,52859.0,3-in-1 Jacket,4,83.68,334.72,49.19,196.76,137.96,41.22,1
686,26,Male,London,37971.0,Waterproof Jacket,1,168.4,168.4,101.26,101.26,67.14,39.87,1
687,67,Other,Midlands,41934.0,Softshell,2,195.6,391.2,109.67,219.34,171.86,43.93,1
688,44,Female,Wales,34108.0,Fleece,1,94.58,94.58,70.28,70.28,24.3,25.69,0
689,19,Male,Scotland,32766.0,Waterproof Jacket,1,158.36,158.36,114.08,114.08,44.28,27.96,0
690,22,Other,Northern Ireland,16327.0,Waterproof Jacket,2,206.42,412.84,151.23,302.46,110.38,26.74,0
691,46,Female,North West,42947.0,3-in-1 Jacket,1,247.59,247.59,178.13,178.13,69.46,28.05,0
692,54,Female,Midlands,45797.0,3-in-1 Jacket,3,193.42,580.26,124.93,374.79,205.47,35.41,1
693,55,Other,Wales,25491.0,Waterproof Jacket,1,121.62,121.62,89.37,89.37,32.25,26.52,0
694,36,Other,Northern Ireland,33211.0,Waterproof Jacket,1,201.81,201.81,150.13,150.13,51.68,25.61,0
695,25,Other,Scotland,31863.0,3-in-1 Jacket,4,181.65,726.6,118.17,472.68,253.92,34.95,0
696,65,Other,Scotland,39202.0,Softshell,4,116.01,464.04,67.88,271.52,192.52,41.49,1
697,62,Male,North West,29556.0,Down Jacket,2,224.69,449.38,153.18,306.36,143.02,31.83,0
698,18,Other,Midlands,44313.0,Down Jacket,2,152.66,305.32,113.75,227.5,77.82,25.49,0
699,39,Female,London,35713.0,Waterproof Jacket,4,243.54,974.16,176.43,705.72,268.44,27.56,0
700,69,Female,Scotland,9506.0,3-in-1 Jacket,3,202.89,608.67,146.56,439.68,168.99,27.76,0
701,34,Male,London,39427.0,Fleece,1,189.58,189.58,139.68,139.68,49.9,26.32,0
702,24,Female,London,44964.0,Fleece,3,203.82,611.46,148.54,445.62,165.84,27.12,0
703,42,Female,North West,23479.0,Down Jacket,3,161.28,483.84,113.74,341.22,142.62,29.48,0
704,62,Other,Northern Ireland,39087.0,Softshell,4,165.89,663.56,115.07,460.28,203.28,30.63,0
705,21,Female,North East,53300.0,Down Jacket,2,224.71,449.42,135.49,270.98,178.44,39.7,1
706,53,Male,South West,36121.0,Waterproof Jacket,1,195.76,195.76,131.99,131.99,63.77,32.58,0
707,23,Other,South West,46416.0,Softshell,2,232.53,465.06,152.14,304.28,160.78,34.57,0
708,48,Other,Scotland,30578.0,Fleece,3,231.44,694.32,167.19,501.57,192.75,27.76,0
709,36,Male,North East,34820.0,3-in-1 Jacket,3,246.0,738.0,159.49,478.47,259.53,35.17,1
710,61,Other,Northern Ireland,32954.0,3-in-1 Jacket,2,199.04,398.08,114.56,229.12,168.96,42.44,1
711,56,Other,North East,31129.0,Waterproof Jacket,2,165.39,330.78,91.13,182.26,148.52,44.9,1
712,44,Male,North West,33523.0,Down Jacket,4,108.27,433.08,74.23,296.92,136.16,31.44,0
713,27,Other,Scotland,18693.0,Waterproof Jacket,2,199.91,399.82,131.94,263.88,135.94,34.0,0
714,43,Male,London,31691.0,3-in-1 Jacket,2,129.57,259.14,79.84,159.68,99.46,38.38,1
715,36,Male,Scotland,48378.0,Fleece,4,128.1,512.4,74.78,299.12,213.28,41.62,1
716,56,Female,South West,25363.0,3-in-1 Jacket,2,120.51,241.02,77.53,155.06,85.96,35.67,1
717,20,Female,Northern Ireland,24339.0,Softshell,3,228.77,686.31,130.41,391.23,295.08,43.0,1
718,62,Other,North East,35612.0,3-in-1 Jacket,2,227.55,455.1,140.45,280.9,174.2,38.28,1
719,30,Other,Northern Ireland,36112.0,3-in-1 Jacket,1,187.26,187.26,117.2,117.2,70.06,37.41,1
720,67,Male,North West,38775.0,Softshell,3,160.41,481.23,103.16,309.48,171.75,35.69,1
721,45,Other,Scotland,33863.0,Down Jacket,4,194.26,777.04,124.97,499.88,277.16,35.67,1
722,37,Male,Midlands,35719.0,3-in-1 Jacket,3,183.23,549.69,110.19,330.57,219.12,39.86,1
723,45,Male,Scotland,31491.0,Waterproof Jacket,4,150.67,602.68,108.49,433.96,168.72,27.99,0
724,25,Other,London,22242.0,3-in-1 Jacket,1,144.54,144.54,89.78,89.78,54.76,37.89,1
725,58,Male,Scotland,34286.0,Waterproof Jacket,1,145.08,145.08,86.46,86.46,58.62,40.41,1
726,56,Female,Wales,42246.0,Softshell,3,180.15,540.45,105.42,316.26,224.19,41.48,1
727,18,Other,North West,40151.0,3-in-1 Jacket,2,190.1,380.2,116.82,233.64,146.56,38.55,1
728,20,Female,South East,17558.0,Softshell,3,156.8,470.4,88.36,265.08,205.32,43.65,1
729,30,Other,North West,37519.0,Softshell,3,244.68,734.04,136.18,408.54,325.5,44.34,1
730,45,Male,North East,26072.0,Down Jacket,1,94.25,94.25,63.24,63.24,31.01,32.9,0
731,66,Other,South East,48922.0,3-in-1 Jacket,4,139.0,556.0,93.66,374.64,181.36,32.62,0
732,42,Female,North East,38263.0,Waterproof Jacket,3,151.24,453.72,99.2,297.6,156.12,34.41,0
733,50,Male,North East,43963.0,Waterproof Jacket,2,82.88,165.76,58.22,116.44,49.32,29.75,0
734,55,Other,London,35212.0,3-in-1 Jacket,1,142.04,142.04,79.23,79.23,62.81,44.22,1
735,23,Other,London,34339.0,Down Jacket,3,126.53,379.59,93.28,279.84,99.75,26.28,0
736,61,Other,South West,49958.0,Down Jacket,3,166.03,498.09,94.47,283.41,214.68,43.1,1
737,62,Female,South West,44728.0,Down Jacket,2,137.19,274.38,93.95,187.9,86.48,31.52,0
738,49,Female,Midlands,36179.0,Waterproof Jacket,3,203.45,610.35,117.33,351.99,258.36,42.33,1
739,62,Other,South East,33003.0,Softshell,3,166.69,500.07,121.01,363.03,137.04,27.4,0
740,64,Male,Northern Ireland,17928.0,Down Jacket,3,102.06,306.18,66.56,199.68,106.5,34.78,0
741,38,Male,Scotland,38246.0,Waterproof Jacket,3,207.51,622.53,117.55,352.65,269.88,43.35,1
742,33,Female,Scotland,33739.0,Waterproof Jacket,2,96.87,193.74,65.23,130.46,63.28,32.66,0
743,38,Male,North East,40540.0,Softshell,3,222.64,667.92,122.86,368.58,299.34,44.82,1
744,28,Female,South West,43578.0,3-in-1 Jacket,3,238.34,715.02,168.08,504.24,210.78,29.48,0
745,54,Other,North East,47329.0,3-in-1 Jacket,3,134.82,404.46,91.69,275.07,129.39,31.99,0
746,53,Female,Wales,38370.0,Down Jacket,1,237.44,237.44,140.69,140.69,96.75,40.75,1
747,52,Female,Wales,24536.0,Down Jacket,2,214.81,429.62,134.25,268.5,161.12,37.5,1
748,36,Other,Northern Ireland,13507.0,Softshell,1,236.81,236.81,130.62,130.62,106.19,44.84,1
749,37,Male,London,26753.0,Down Jacket,1,193.27,193.27,133.11,133.11,60.16,31.13,0
750,35,Female,London,48335.0,Softshell,2,120.06,240.12,73.78,147.56,92.56,38.55,1
751,64,Female,South West,53235.0,Waterproof Jacket,1,232.07,232.07,154.17,154.17,77.9,33.57,0
752,58,Other,South West,32621.0,Down Jacket,1,111.33,111.33,82.53,82.53,28.8,25.87,0
753,66,Male,Wales,20390.0,Waterproof Jacket,1,116.22,116.22,70.88,70.88,45.34,39.01,1
754,31,Female,London,28516.0,Fleece,2,126.08,252.16,94.31,188.62,63.54,25.2,0
755,32,Other,South East,46378.0,Softshell,3,131.72,395.16,89.11,267.33,127.83,32.35,0
756,48,Female,South East,29090.0,Fleece,4,167.46,669.84,100.21,400.84,269.0,40.16,1
757,18,Other,South West,40891.0,Down Jacket,4,201.29,805.16,128.29,513.16,292.0,36.27,1
758,20,Male,North East,36686.0,Waterproof Jacket,2,237.46,474.92,165.77,331.54,143.38,30.19,0
759,33,Male,London,42100.0,Down Jacket,4,95.03,380.12,60.75,243.0,137.12,36.07,1
760,40,Male,South East,53180.0,Fleece,2,242.24,484.48,136.55,273.1,211.38,43.63,1
761,28,Male,London,40898.0,Down Jacket,2,236.62,473.24,138.12,276.24,197.0,41.63,1
762,29,Female,North West,36469.0,3-in-1 Jacket,4,89.18,356.72,63.16,252.64,104.08,29.18,0
763,27,Female,Scotland,54284.0,Fleece,1,141.25,141.25,96.0,96.0,45.25,32.04,0
764,49,Male,Wales,38496.0,Down Jacket,3,218.23,654.69,144.9,434.7,219.99,33.6,0
765,33,Male,London,27071.0,Waterproof Jacket,4,183.97,735.88,107.35,429.4,306.48,41.65,1
766,25,Male,Scotland,41875.0,Down Jacket,4,212.45,849.8,152.44,609.76,240.04,28.25,0
767,55,Female,North West,39475.0,Waterproof Jacket,4,202.24,808.96,150.09,600.36,208.6,25.79,0
768,29,Male,London,31921.0,3-in-1 Jacket,4,164.45,657.8,91.79,367.16,290.64,44.18,1
769,41,Male,South West,29824.0,Down Jacket,2,87.01,174.02,49.21,98.42,75.6,43.44,1
770,45,Male,Scotland,32017.0,3-in-1 Jacket,2,179.33,358.66,130.36,260.72,97.94,27.31,0
771,25,Other,London,29681.0,Fleece,3,88.26,264.78,62.94,188.82,75.96,28.69,0
772,45,Male,Scotland,32342.0,Waterproof Jacket,3,182.63,547.89,123.02,369.06,178.83,32.64,0
773,53,Other,North West,26572.0,Fleece,4,216.07,864.28,159.67,638.68,225.6,26.1,0
774,43,Other,London,38862.0,Waterproof Jacket,4,179.45,717.8,121.9,487.6,230.2,32.07,0
775,25,Male,London,38112.0,3-in-1 Jacket,4,249.49,997.96,148.0,592.0,405.96,40.68,1
776,67,Other,London,38452.0,Softshell,3,157.5,472.5,109.58,328.74,143.76,30.43,0
777,45,Male,Northern Ireland,34376.0,Down Jacket,4,207.3,829.2,140.79,563.16,266.04,32.08,0
778,45,Female,South West,33223.0,3-in-1 Jacket,1,193.43,193.43,144.52,144.52,48.91,25.29,0
779,54,Female,North West,49420.0,Waterproof Jacket,3,248.54,745.62,147.33,441.99,303.63,40.72,1
780,58,Female,Northern Ireland,35674.0,Waterproof Jacket,1,201.25,201.25,134.75,134.75,66.5,33.04,0
781,53,Female,North East,47638.0,Waterproof Jacket,4,107.89,431.56,76.17,304.68,126.88,29.4,0
782,44,Other,Northern Ireland,25036.0,Waterproof Jacket,2,242.44,484.88,149.78,299.56,185.32,38.22,1
783,34,Male,Wales,40892.0,Down Jacket,1,193.52,193.52,121.13,121.13,72.39,37.41,1
784,26,Male,Wales,27653.0,Fleece,3,90.09,270.27,65.55,196.65,73.62,27.24,0
785,50,Male,London,29438.0,Softshell,1,191.79,191.79,120.99,120.99,70.8,36.92,1
786,37,Female,Northern Ireland,30881.0,Down Jacket,3,230.13,690.39,155.33,465.99,224.4,32.5,0
787,30,Female,North East,30254.0,Waterproof Jacket,4,178.1,712.4,129.63,518.52,193.88,27.22,0
788,45,Male,Northern Ireland,30304.0,Down Jacket,1,140.18,140.18,82.98,82.98,57.2,40.8,1
789,65,Female,South West,47173.0,3-in-1 Jacket,2,219.55,439.1,163.87,327.74,111.36,25.36,0
790,46,Male,South West,35454.0,Waterproof Jacket,1,213.03,213.03,147.07,147.07,65.96,30.96,0
791,30,Male,North East,37251.0,Softshell,2,172.51,345.02,112.0,224.0,121.02,35.08,1
792,63,Male,Northern Ireland,30428.0,Waterproof Jacket,3,106.24,318.72,67.59,202.77,115.95,36.38,1
793,52,Male,Scotland,43569.0,Softshell,4,122.67,490.68,90.88,363.52,127.16,25.92,0
794,23,Male,South West,38551.0,Softshell,4,205.54,822.16,121.5,486.0,336.16,40.89,1
795,35,Male,South West,31911.0,Fleece,2,217.03,434.06,132.9,265.8,168.26,38.76,1
796,68,Male,South East,19157.0,Fleece,3,127.48,382.44,77.96,233.88,148.56,38.85,1
797,22,Female,Northern Ireland,37163.0,Down Jacket,4,142.56,570.24,86.65,346.6,223.64,39.22,1
798,64,Male,South West,40757.0,Down Jacket,3,93.2,279.6,59.99,179.97,99.63,35.63,1
799,42,Male,North West,25212.0,Softshell,2,201.29,402.58,150.53,301.06,101.52,25.22,0
800,19,Female,Northern Ireland,32046.0,Waterproof Jacket,2,80.61,161.22,58.66,117.32,43.9,27.23,0
801,27,Female,Wales,40372.0,3-in-1 Jacket,1,87.91,87.91,54.12,54.12,33.79,38.44,1
802,47,Female,South East,19291.0,3-in-1 Jacket,4,80.74,322.96,51.24,204.96,118.0,36.54,1
803,67,Male,South West,28511.0,Waterproof Jacket,4,189.7,758.8,129.74,518.96,239.84,31.61,0
